PM10,PM2.5,NO,NO2,NOX,CO,OZONO,Station,DateTime,Status
62.8,26.5,75.027,23.81,98.858,1.18375,3.456,FTB,24-06-2021 07:00,True
58.0,28.0,45.875,25.684,71.397,1.09683,8.393,FTB,24-06-2021 08:00,True
53.0,29.9,22.638,20.225,42.887,0.76938,18.119,FTB,24-06-2021 09:00,True
49.0,34.9,20.395,24.734,45.111,0.84373,22.717,FTB,24-06-2021 10:00,True
40.1,22.4,13.066,24.055,37.118,0.75675,32.45,FTB,24-06-2021 11:00,True
35.0,23.0,7.585,19.087,26.631,0.64213,29.845,FTB,24-06-2021 12:00,True
34.0,14.3,4.595,7.933,12.541,0.37253,33.736,FTB,24-06-2021 13:00,True
30.0,11.1,3.694,8.265,11.959,0.36115,35.341,FTB,24-06-2021 14:00,False
25.0,17.8,6.311,12.128,18.446,0.38561,21.956,FTB,24-06-2021 15:00,True
28.0,15.1,9.563,11.487,21.078,0.46656,22.076,FTB,24-06-2021 16:00,True
41.9,16.0,3.748,5.389,9.136,0.30631,26.223,FTB,24-06-2021 17:00,True
11.2,11.1,4.482,9.065,13.576,0.38611,22.907,FTB,24-06-2021 18:00,False
10.0,6.1,6.685,15.814,22.544,0.51093,11.868,FTB,24-06-2021 19:00,False
28.9,10.9,48.364,30.74,79.108,0.99294,2.934,FTB,24-06-2021 20:00,False
134.4,35.3,52.269,29.835,81.955,1.38263,3.018,FTB,24-06-2021 21:00,True
65.4,27.3,61.617,28.089,89.736,1.42409,2.904,FTB,24-06-2021 22:00,True
82.9,28.9,59.996,23.406,83.457,1.20504,2.376,FTB,24-06-2021 23:00,True
129.7,39.7,33.92,21.127,55.068,0.94375,1.864,FTB,24-06-2021 24:00,True
39.5,21.5,35.581,20.637,56.24,0.73572,2.555,FTB,25-06-2021 01:00,True
38.0,17.1,48.239,17.761,65.956,0.9022,2.776,FTB,25-06-2021 02:00,True
99.7,40.3,48.48,14.325,62.857,0.98995,2.894,FTB,25-06-2021 03:00,True
85.1,38.1,52.293,15.156,67.491,1.0384,2.287,FTB,25-06-2021 04:00,True
74.1,35.1,46.076,14.701,60.817,0.72995,2.166,FTB,25-06-2021 05:00,True
62.1,30.1,,,,1.08618,2.742,FTB,25-06-2021 06:00,True
111.7,46.5,171.698,26.376,198.243,2.42122,3.835,FTB,25-06-2021 07:00,True
238.3,85.9,78.296,27.471,105.764,1.47504,5.54,FTB,25-06-2021 08:00,True
78.9,55.9,41.473,22.431,63.801,1.0365,11.852,FTB,25-06-2021 09:00,True
53.1,35.6,15.411,13.397,28.795,0.50078,18.234,FTB,25-06-2021 10:00,True
38.1,17.5,7.995,16.359,24.369,0.52056,27.49,FTB,25-06-2021 11:00,True
19.9,19.9,4.38,19.18,23.554,0.53802,25.407,FTB,25-06-2021 12:00,True
30.9,14.2,5.129,13.692,18.765,0.50889,24.443,FTB,25-06-2021 13:00,True
9.1,,5.218,12.552,17.776,0.50718,26.92,FTB,25-06-2021 14:00,False
10.0,,10.765,14.311,25.088,0.55578,18.401,FTB,25-06-2021 15:00,False
5.0,,15.955,24.321,40.265,0.76908,17.981,FTB,25-06-2021 16:00,False
14.9,,10.103,17.951,28.059,0.64633,24.978,FTB,25-06-2021 17:00,False
20.0,20.0,13.81,32.301,46.13,0.83222,11.726,FTB,25-06-2021 18:00,True
30.9,28.6,28.84,29.314,58.346,1.13591,2.979,FTB,25-06-2021 19:00,True
45.9,21.2,65.081,33.258,98.41,1.6241,3.216,FTB,25-06-2021 20:00,True
71.9,37.5,49.86,29.359,79.224,1.45721,2.485,FTB,25-06-2021 21:00,True
59.1,29.3,52.754,24.715,77.441,1.43467,2.242,FTB,25-06-2021 22:00,True
54.0,27.1,47.999,22.677,70.73,1.20432,2.159,FTB,25-06-2021 23:00,True
49.0,18.3,72.359,23.174,95.607,1.39404,2.695,FTB,25-06-2021 24:00,True
66.9,30.6,36.901,22.028,58.961,0.8533,2.797,FTB,26-06-2021 01:00,True
29.2,26.1,48.372,19.606,67.982,0.95778,2.174,FTB,26-06-2021 02:00,True
24.0,16.3,44.663,18.312,62.918,0.95674,2.324,FTB,26-06-2021 03:00,True
35.9,20.9,22.887,16.419,39.237,0.71501,2.097,FTB,26-06-2021 04:00,True
23.9,23.9,44.101,16.19,60.202,0.6806,2.39,FTB,26-06-2021 05:00,True
42.9,25.0,84.271,16.681,101.138,0.97854,3.018,FTB,26-06-2021 06:00,True
78.8,40.6,110.631,20.459,130.833,1.49542,3.271,FTB,26-06-2021 07:00,True
100.9,43.9,88.49,32.86,120.989,1.54407,5.027,FTB,26-06-2021 08:00,True
62.2,36.2,48.647,37.687,86.326,1.09803,13.001,FTB,26-06-2021 09:00,True
56.0,37.9,24.044,27.358,51.272,0.84842,25.226,FTB,26-06-2021 10:00,True
46.1,25.4,8.7,15.449,24.123,0.48217,35.809,FTB,26-06-2021 11:00,True
22.1,22.1,5.82,20.625,26.376,0.55901,39.097,FTB,26-06-2021 12:00,True
26.0,23.9,5.164,20.279,25.444,0.62876,30.37,FTB,26-06-2021 13:00,True
36.9,17.2,6.165,13.316,19.491,0.5769,32.166,FTB,26-06-2021 14:00,True
30.6,30.6,4.883,10.946,15.824,0.46673,31.636,FTB,26-06-2021 15:00,True
19.0,18.4,4.711,9.091,13.814,0.37918,30.595,FTB,26-06-2021 16:00,True
26.0,13.1,5.134,12.697,17.822,0.43863,28.863,FTB,26-06-2021 17:00,True
26.0,14.9,2.91,17.917,20.82,0.58405,24.001,FTB,26-06-2021 18:00,True
27.0,19.9,3.562,13.419,16.988,0.62109,16.365,FTB,26-06-2021 19:00,True
22.0,11.3,5.545,18.214,23.745,0.83887,10.322,FTB,26-06-2021 20:00,False
28.0,25.6,6.637,20.049,26.671,0.78496,6.226,FTB,26-06-2021 21:00,True
39.0,26.0,12.872,24.755,37.594,0.86192,3.862,FTB,26-06-2021 22:00,True
63.0,27.0,10.368,24.463,34.846,0.80723,2.948,FTB,26-06-2021 23:00,True
31.0,17.3,8.029,22.217,30.282,0.60938,3.246,FTB,26-06-2021 24:00,True
,12.1,9.1,20.09,29.205,0.61531,2.707,FTB,27-06-2021 01:00,True
,14.9,7.499,18.331,25.844,0.57037,2.611,FTB,27-06-2021 02:00,True
10.1,10.1,3.294,13.716,17.01,0.43803,4.749,FTB,27-06-2021 03:00,False
12.0,11.0,0.69,7.275,7.951,0.33098,12.828,FTB,27-06-2021 04:00,False
8.1,8.1,1.401,10.793,12.142,0.42399,10.09,FTB,27-06-2021 05:00,False
5.1,5.1,9.165,15.827,24.99,0.47553,4.135,FTB,27-06-2021 06:00,False
23.0,16.7,36.275,17.349,53.643,0.81684,3.981,FTB,27-06-2021 07:00,True
25.0,20.9,36.172,17.76,53.904,0.8262,8.507,FTB,27-06-2021 08:00,True
25.0,20.0,15.978,16.306,32.292,0.61857,19.954,FTB,27-06-2021 09:00,True
,21.9,8.056,13.261,21.305,0.53122,29.864,FTB,27-06-2021 10:00,True
21.0,17.1,4.536,11.378,15.871,0.46361,36.251,FTB,27-06-2021 11:00,True
,13.1,3.831,10.142,13.963,0.46275,33.632,FTB,27-06-2021 12:00,True
,11.1,2.979,4.954,7.94,0.35744,28.983,FTB,27-06-2021 13:00,False
,6.1,2.983,7.625,10.619,0.43896,30.624,FTB,27-06-2021 14:00,False
,11.8,3.103,5.347,8.454,0.37528,28.712,FTB,27-06-2021 15:00,False
,7.1,2.072,7.386,9.452,0.3844,29.42,FTB,27-06-2021 16:00,False
,14.8,1.94,6.129,8.061,0.35397,21.892,FTB,27-06-2021 17:00,True
,7.2,2.373,7.087,9.458,0.42182,18.502,FTB,27-06-2021 18:00,False
,7.0,1.997,9.238,11.233,0.4415,17.445,FTB,27-06-2021 19:00,False
,9.9,2.543,14.182,16.718,0.54293,13.425,FTB,27-06-2021 20:00,False
,12.9,4.201,16.118,20.318,0.56918,8.63,FTB,27-06-2021 21:00,True
15.9,15.9,8.06,19.744,27.859,0.63888,4.946,FTB,27-06-2021 22:00,True
27.0,18.9,15.729,22.097,37.886,0.75408,3.05,FTB,27-06-2021 23:00,True
35.0,22.9,17.783,21.511,39.262,0.82435,3.106,FTB,27-06-2021 24:00,True
18.1,18.1,6.948,18.266,25.224,0.52826,2.995,FTB,28-06-2021 01:00,True
,14.1,18.32,16.714,35.035,0.57541,2.495,FTB,28-06-2021 02:00,True
37.0,19.8,8.93,15.262,24.192,0.4979,2.62,FTB,28-06-2021 03:00,True
,15.1,11.819,16.118,27.854,0.54972,2.966,FTB,28-06-2021 04:00,True
18.9,18.9,16.757,16.898,33.563,0.63744,3.166,FTB,28-06-2021 05:00,True
40.0,24.8,35.361,18.381,53.676,0.86929,2.835,FTB,28-06-2021 06:00,True
38.0,21.1,43.687,18.652,62.3,0.96017,3.04,FTB,28-06-2021 07:00,True
23.0,17.1,40.511,22.186,62.696,0.96147,6.815,FTB,28-06-2021 08:00,True
11.2,11.2,31.468,23.534,54.935,0.93322,12.89,FTB,28-06-2021 09:00,False
15.0,14.9,12.538,13.852,26.386,0.65056,17.468,FTB,28-06-2021 10:00,True
21.0,11.1,7.94,6.109,14.031,0.41253,18.965,FTB,28-06-2021 11:00,False
6.1,6.1,7.03,5.349,12.363,0.3741,20.573,FTB,28-06-2021 12:00,False
3.0,2.1,5.785,6.019,11.802,0.3867,21.259,FTB,28-06-2021 13:00,False
,3.9,6.683,6.176,12.886,0.39003,19.043,FTB,28-06-2021 14:00,False
,5.9,9.172,8.067,17.253,0.47878,22.159,FTB,28-06-2021 15:00,False
,8.9,6.822,8.761,15.578,0.46316,22.642,FTB,28-06-2021 16:00,False
8.0,8.0,9.242,10.46,19.714,0.49554,16.794,FTB,28-06-2021 17:00,False
6.1,6.1,9.315,12.783,22.111,0.58022,12.872,FTB,28-06-2021 18:00,False
18.0,3.1,10.873,16.948,27.84,0.76639,8.191,FTB,28-06-2021 19:00,False
12.0,3.0,13.732,20.452,34.263,0.9089,5.195,FTB,28-06-2021 20:00,False
34.0,14.7,8.244,16.028,24.277,0.62876,8.322,FTB,28-06-2021 21:00,True
8.2,8.2,5.941,13.958,19.869,0.49037,9.577,FTB,28-06-2021 22:00,False
4.1,4.1,4.184,14.717,18.917,0.4555,10.928,FTB,28-06-2021 23:00,False
,4.0,2.324,15.585,17.91,0.35333,8.944,FTB,28-06-2021 24:00,False
,3.0,6.017,15.997,22.011,0.4259,7.452,FTB,29-06-2021 01:00,False
,4.9,2.18,16.583,18.788,0.37772,7.881,FTB,29-06-2021 02:00,False
,3.1,5.693,16.299,21.969,0.38674,7.358,FTB,29-06-2021 03:00,False
,1.1,1.43,13.429,14.875,0.32162,7.728,FTB,29-06-2021 04:00,False
1.0,1.0,3.735,15.648,19.375,0.3142,6.784,FTB,29-06-2021 05:00,False
7.8,7.8,13.771,19.149,32.957,0.51435,4.282,FTB,29-06-2021 06:00,False
14.0,8.0,32.176,18.971,51.158,0.78085,5.207,FTB,29-06-2021 07:00,False
26.0,12.9,21.012,15.897,36.963,0.81227,10.311,FTB,29-06-2021 08:00,True
17.0,11.1,10.006,10.743,20.752,0.52799,19.675,FTB,29-06-2021 09:00,False
23.0,19.7,7.837,7.327,15.171,0.39817,26.25,FTB,29-06-2021 10:00,True
29.0,23.9,6.762,7.85,14.581,0.41656,27.224,FTB,29-06-2021 11:00,True
22.1,22.1,6.399,7.117,13.531,0.41114,26.417,FTB,29-06-2021 12:00,True
3.5,3.5,6.962,8.541,15.514,0.43251,23.977,FTB,29-06-2021 13:00,False
,6.9,6.478,7.799,14.265,0.41703,26.398,FTB,29-06-2021 14:00,False
,6.0,4.727,7.674,12.423,0.3919,28.183,FTB,29-06-2021 15:00,False
,4.1,5.437,7.925,13.35,0.38535,26.027,FTB,29-06-2021 16:00,False
,5.9,6.008,10.113,16.099,0.40819,21.809,FTB,29-06-2021 17:00,False
,7.0,8.466,17.698,26.172,0.67107,12.373,FTB,29-06-2021 18:00,False
7.0,7.0,8.363,19.233,27.586,0.72493,9.67,FTB,29-06-2021 19:00,False
19.0,8.9,7.296,16.807,24.103,0.63579,12.037,FTB,29-06-2021 20:00,False
10.0,7.1,4.889,13.857,18.731,0.47132,14.746,FTB,29-06-2021 21:00,False
7.0,4.1,2.827,11.974,14.806,0.41511,13.979,FTB,29-06-2021 22:00,False
4.0,2.1,3.437,11.582,15.045,0.37826,14.708,FTB,29-06-2021 23:00,False
3.0,3.0,2.251,12.488,14.731,0.36863,12.788,FTB,29-06-2021 24:00,False
,3.0,0.576,8.564,9.151,0.26102,15.696,FTB,30-06-2021 01:00,False
3.0,3.0,1.674,14.648,16.306,0.32275,7.522,FTB,30-06-2021 02:00,False
6.0,5.9,0.498,10.545,11.03,0.28751,12.734,FTB,30-06-2021 03:00,False
6.0,6.0,0.421,6.258,6.682,0.25879,21.842,FTB,30-06-2021 04:00,False
,4.1,2.881,14.749,17.605,0.28319,12.48,FTB,30-06-2021 05:00,False
17.0,6.9,12.273,24.016,36.329,0.50977,4.539,FTB,30-06-2021 06:00,False
26.0,15.7,28.852,26.342,55.256,0.86179,4.052,FTB,30-06-2021 07:00,True
16.0,9.2,25.823,22.068,47.934,0.95214,10.245,FTB,30-06-2021 08:00,False
14.8,14.8,16.803,17.283,33.921,0.78437,18.079,FTB,30-06-2021 09:00,True
19.0,15.0,7.108,11.001,18.111,0.46692,24.196,FTB,30-06-2021 10:00,True
10.0,4.3,7.952,9.026,16.987,0.4777,25.787,FTB,30-06-2021 11:00,False
7.0,2.1,5.913,5.22,11.141,0.37303,28.377,FTB,30-06-2021 12:00,False
7.0,0.0,5.088,5.683,10.753,0.36627,29.734,FTB,30-06-2021 13:00,False
6.0,,5.866,6.532,12.393,0.42062,27.359,FTB,30-06-2021 14:00,False
8.0,0.9,7.537,9.124,16.662,0.47938,20.932,FTB,30-06-2021 15:00,False
43.0,5.9,7.668,10.589,18.262,0.46029,18.503,FTB,30-06-2021 16:00,False
12.8,12.8,9.827,14.217,24.023,0.59109,14.684,FTB,30-06-2021 17:00,True
23.0,7.2,9.038,16.642,25.724,0.6928,11.061,FTB,30-06-2021 18:00,False
20.0,6.0,11.193,20.588,31.828,0.87329,6.202,FTB,30-06-2021 19:00,False
29.0,12.8,11.374,19.929,31.252,0.85804,6.327,FTB,30-06-2021 20:00,True
21.0,8.1,5.777,12.103,17.935,0.52328,12.696,FTB,30-06-2021 21:00,False
11.0,4.1,12.537,21.468,34.071,0.71417,5.062,FTB,30-06-2021 22:00,False
24.0,5.9,7.714,20.199,27.916,0.69176,4.457,FTB,30-06-2021 23:00,False
21.0,8.9,2.915,16.259,19.167,0.47435,5.641,FTB,30-06-2021 24:00,False
13.0,6.1,7.44,18.823,26.249,0.52527,3.496,FTB,01-07-2021 01:00,False
8.0,7.0,2.836,14.93,17.763,0.39913,4.872,FTB,01-07-2021 02:00,False
4.1,4.1,2.573,13.547,16.119,0.38453,4.827,FTB,01-07-2021 03:00,False
5.0,5.0,3.032,13.516,16.514,0.48689,4.276,FTB,01-07-2021 04:00,False
6.9,6.9,12.421,15.316,27.719,0.57589,2.812,FTB,01-07-2021 05:00,False
18.0,15.7,25.196,15.925,41.203,0.56426,2.826,FTB,01-07-2021 06:00,True
53.0,17.9,61.026,19.604,80.676,1.05036,3.916,FTB,01-07-2021 07:00,True
84.0,34.5,43.477,17.784,61.134,1.05289,6.078,FTB,01-07-2021 08:00,True
74.0,25.3,22.562,16.235,38.818,0.74098,7.384,FTB,01-07-2021 09:00,True
43.0,22.1,26.185,19.994,46.139,0.82421,12.305,FTB,01-07-2021 10:00,True
68.0,23.9,15.517,18.426,33.788,0.79199,21.108,FTB,01-07-2021 11:00,True
30.0,14.3,8.108,10.08,18.188,0.53343,28.25,FTB,01-07-2021 12:00,True
23.0,12.1,7.2,10.149,17.358,0.51328,26.127,FTB,01-07-2021 13:00,True
30.0,11.0,5.694,10.365,16.033,0.47555,23.167,FTB,01-07-2021 14:00,False
23.0,13.9,7.26,11.319,18.568,0.50835,17.784,FTB,01-07-2021 15:00,True
26.0,14.0,7.057,10.461,17.542,0.41944,16.562,FTB,01-07-2021 16:00,True
28.0,9.1,7.818,10.844,18.647,0.42915,12.533,FTB,01-07-2021 17:00,False
38.0,10.9,10.704,15.186,25.928,0.5106,8.564,FTB,01-07-2021 18:00,False
42.0,11.0,12.575,18.92,31.516,0.67552,4.061,FTB,01-07-2021 19:00,False
58.0,12.0,13.535,20.568,34.088,0.77438,5.727,FTB,01-07-2021 20:00,False
24.0,6.2,13.474,21.864,35.415,0.82866,5.053,FTB,01-07-2021 21:00,False
30.0,10.9,17.919,23.237,41.142,0.91898,2.962,FTB,01-07-2021 22:00,False
47.0,16.8,4.935,17.393,22.318,0.59385,6.263,FTB,01-07-2021 23:00,True
24.0,4.4,3.899,16.392,20.284,0.50428,3.303,FTB,01-07-2021 24:00,False
22.0,5.0,10.948,19.525,30.461,0.70817,2.748,FTB,02-07-2021 01:00,False
39.0,8.9,22.356,17.851,40.256,0.72123,2.21,FTB,02-07-2021 02:00,False
57.0,18.7,16.256,16.201,32.468,0.59504,2.323,FTB,02-07-2021 03:00,True
21.0,12.2,14.559,16.64,31.182,0.64337,2.271,FTB,02-07-2021 04:00,True
26.0,13.9,13.968,16.33,30.313,0.58088,1.676,FTB,02-07-2021 05:00,True
20.0,11.1,41.576,19.052,60.554,0.90633,2.437,FTB,02-07-2021 06:00,False
51.0,19.7,56.784,20.999,77.622,1.02249,4.123,FTB,02-07-2021 07:00,True
76.0,23.9,33.436,18.38,51.814,0.76401,9.344,FTB,02-07-2021 08:00,True
48.0,17.2,23.557,19.283,42.831,0.69794,17.333,FTB,02-07-2021 09:00,True
44.0,19.9,14.211,20.929,35.071,,20.884,FTB,02-07-2021 10:00,True
,27.8,,,,,,FTB,02-07-2021 11:00,True
,33.8,,,,,,FTB,02-07-2021 12:00,True
22.0,9.9,6.276,8.329,14.577,0.34898,24.329,FTB,02-07-2021 13:00,False
,,4.444,6.213,10.663,0.20156,33.511,FTB,02-07-2021 14:00,False
21.0,9.0,3.47,9.317,12.783,0.23727,35.084,FTB,02-07-2021 15:00,False
28.0,10.0,5.439,13.314,18.736,0.25164,24.812,FTB,02-07-2021 16:00,False
37.0,10.0,6.182,12.171,18.351,0.26941,23.001,FTB,02-07-2021 17:00,False
29.0,11.0,9.143,16.086,25.21,0.50479,14.714,FTB,02-07-2021 18:00,False
38.0,11.0,16.481,20.812,37.311,0.7532,5.224,FTB,02-07-2021 19:00,False
41.0,12.0,22.033,22.668,44.672,0.84134,3.498,FTB,02-07-2021 20:00,False
56.0,13.0,22.902,21.442,44.35,0.83769,3.053,FTB,02-07-2021 21:00,True
50.0,12.0,35.554,22.449,58.042,0.90944,2.365,FTB,02-07-2021 22:00,False
33.0,13.9,14.751,17.643,32.303,0.57594,4.356,FTB,02-07-2021 23:00,True
19.0,8.2,13.085,17.566,30.515,0.44911,3.924,FTB,02-07-2021 24:00,False
32.0,7.0,3.433,15.126,18.536,0.27281,5.766,FTB,03-07-2021 01:00,False
15.0,5.1,15.385,19.213,34.65,0.45326,3.086,FTB,03-07-2021 02:00,False
49.0,15.7,15.903,18.433,34.299,0.41972,2.459,FTB,03-07-2021 03:00,True
33.0,10.2,10.481,17.308,27.725,0.30395,2.943,FTB,03-07-2021 04:00,False
35.0,11.9,10.603,16.841,27.498,0.26437,3.793,FTB,03-07-2021 05:00,False
32.0,10.1,32.944,20.958,53.957,0.55435,1.839,FTB,03-07-2021 06:00,False
45.0,12.9,49.063,23.715,72.632,0.92551,3.971,FTB,03-07-2021 07:00,True
72.0,20.8,36.886,21.766,58.589,0.72394,9.236,FTB,03-07-2021 08:00,True
35.0,12.3,18.583,15.332,33.926,0.5507,14.999,FTB,03-07-2021 09:00,True
33.0,10.1,7.5,7.335,14.837,0.26528,20.631,FTB,03-07-2021 10:00,False
24.0,5.1,6.327,6.204,12.556,0.23295,20.714,FTB,03-07-2021 11:00,False
25.0,5.0,5.845,5.603,11.45,0.24494,21.054,FTB,03-07-2021 12:00,False
26.0,6.9,6.555,5.098,11.642,0.22646,23.586,FTB,03-07-2021 13:00,False
25.0,6.0,5.806,4.283,10.086,0.21181,22.725,FTB,03-07-2021 14:00,False
34.0,6.0,5.276,5.558,10.835,0.20892,22.061,FTB,03-07-2021 15:00,False
26.0,5.0,5.739,5.915,11.665,0.22351,21.726,FTB,03-07-2021 16:00,False
25.0,2.1,5.489,6.5,12.001,0.24925,22.734,FTB,03-07-2021 17:00,False
17.0,2.0,3.562,7.307,10.87,0.24312,19.188,FTB,03-07-2021 18:00,False
17.0,5.9,3.012,9.988,12.995,0.28967,14.37,FTB,03-07-2021 19:00,False
17.0,4.1,6.325,16.715,23.064,0.47888,8.74,FTB,03-07-2021 20:00,False
23.0,4.0,5.119,16.2,21.336,0.47758,7.963,FTB,03-07-2021 21:00,False
20.0,5.9,3.338,14.809,18.254,0.35569,8.649,FTB,03-07-2021 22:00,False
8.0,5.0,2.824,10.027,12.856,0.24936,14.286,FTB,03-07-2021 23:00,False
8.0,3.1,2.629,11.354,13.995,0.19911,11.314,FTB,03-07-2021 24:00,False
7.0,3.0,0.954,9.978,10.929,0.1951,12.727,FTB,04-07-2021 01:00,False
5.0,2.0,0.977,7.928,8.926,0.15594,16.085,FTB,04-07-2021 02:00,False
3.0,0.0,0.854,9.584,10.451,0.14686,12.177,FTB,04-07-2021 03:00,False
9.0,0.0,2.224,14.418,16.634,0.19661,6.884,FTB,04-07-2021 04:00,False
18.0,9.7,5.938,19.233,25.246,0.20992,4.015,FTB,04-07-2021 05:00,False
16.0,6.1,24.955,21.566,46.375,0.46501,2.442,FTB,04-07-2021 06:00,False
20.0,6.0,50.578,21.986,72.561,0.71017,3.924,FTB,04-07-2021 07:00,False
72.0,21.6,38.404,24.62,63.108,0.67783,9.555,FTB,04-07-2021 08:00,True
62.0,19.1,14.057,16.546,30.57,0.39986,16.5,FTB,04-07-2021 09:00,True
12.0,7.3,6.158,9.038,15.181,0.23967,19.135,FTB,04-07-2021 10:00,False
14.0,5.1,4.168,4.505,8.683,0.19819,21.679,FTB,04-07-2021 11:00,False
10.0,2.1,3.614,3.921,7.534,0.17543,21.523,FTB,04-07-2021 12:00,False
6.0,1.0,4.036,3.734,7.773,0.17978,20.991,FTB,04-07-2021 13:00,False
10.0,1.0,4.008,3.688,7.701,0.16975,20.193,FTB,04-07-2021 14:00,False
6.0,2.0,4.496,4.817,9.321,0.23683,19.388,FTB,04-07-2021 15:00,False
10.0,3.9,3.69,4.097,7.785,0.1813,20.33,FTB,04-07-2021 16:00,False
8.0,4.0,3.715,4.01,7.723,0.17579,19.298,FTB,04-07-2021 17:00,False
5.0,3.0,3.888,6.276,10.175,0.21867,15.581,FTB,04-07-2021 18:00,False
8.0,4.0,3.54,8.48,12.038,0.26169,14.502,FTB,04-07-2021 19:00,False
9.0,4.0,2.481,10.906,13.374,0.25813,13.814,FTB,04-07-2021 20:00,False
5.0,4.0,3.902,12.627,16.541,0.31808,9.364,FTB,04-07-2021 21:00,False
16.0,5.9,2.925,11.793,14.729,0.25571,11.046,FTB,04-07-2021 22:00,False
19.0,7.9,1.435,11.492,12.968,0.22861,11.034,FTB,04-07-2021 23:00,False
7.0,7.0,1.183,10.034,11.215,0.20802,11.112,FTB,04-07-2021 24:00,False
4.1,4.1,1.324,10.838,12.171,0.17422,9.917,FTB,05-07-2021 01:00,False
13.0,6.9,0.415,4.496,4.933,0.09256,14.843,FTB,05-07-2021 02:00,False
8.0,5.1,1.024,8.662,9.728,0.159,10.206,FTB,05-07-2021 03:00,False
12.0,7.9,0.668,9.668,10.335,0.16981,9.704,FTB,05-07-2021 04:00,False
6.1,6.1,1.513,11.089,12.601,0.13105,6.128,FTB,05-07-2021 05:00,False
6.0,4.1,5.453,15.204,20.629,0.14792,3.178,FTB,05-07-2021 06:00,False
11.0,6.9,11.749,15.157,26.88,0.18109,5.002,FTB,05-07-2021 07:00,False
13.0,6.0,11.73,11.636,23.365,0.19933,11.192,FTB,05-07-2021 08:00,False
13.0,4.1,13.567,13.323,26.893,0.23061,14.806,FTB,05-07-2021 09:00,False
21.0,3.0,7.846,7.942,15.81,0.2433,20.536,FTB,05-07-2021 10:00,False
22.0,11.7,4.854,3.451,8.314,,20.455,FTB,05-07-2021 11:00,False
,7.1,4.29,3.31,7.603,,20.843,FTB,05-07-2021 12:00,False
,1.2,3.799,2.253,6.045,,18.521,FTB,05-07-2021 13:00,False
9.0,,3.949,2.023,5.967,,18.074,FTB,05-07-2021 14:00,False
6.0,,2.969,2.694,5.658,,23.322,FTB,05-07-2021 15:00,False
16.0,0.0,2.051,2.357,4.401,,23.759,FTB,05-07-2021 16:00,False
17.0,1.9,1.793,2.759,4.558,,22.71,FTB,05-07-2021 17:00,False
16.0,5.9,2.086,4.539,6.633,,19.041,FTB,05-07-2021 18:00,False
14.0,6.0,2.183,7.348,9.518,,14.048,FTB,05-07-2021 19:00,False
11.0,6.0,4.482,16.395,20.882,,5.379,FTB,05-07-2021 20:00,False
26.0,9.9,17.087,23.601,40.655,,2.138,FTB,05-07-2021 21:00,False
31.0,8.1,21.308,22.621,43.938,,2.53,FTB,05-07-2021 22:00,False
33.0,7.0,14.726,19.122,33.982,,2.149,FTB,05-07-2021 23:00,False
31.0,8.0,8.581,15.662,24.263,,2.589,FTB,05-07-2021 24:00,False
17.0,6.1,9.735,15.482,25.218,,2.293,FTB,06-07-2021 01:00,False
22.0,6.0,4.81,13.337,18.136,,2.58,FTB,06-07-2021 02:00,False
15.0,7.9,16.516,14.114,30.607,,2.36,FTB,06-07-2021 03:00,False
18.0,9.0,16.388,13.419,29.785,,2.144,FTB,06-07-2021 04:00,False
23.0,9.0,32.848,15.48,48.453,,2.309,FTB,06-07-2021 05:00,False
46.0,21.6,25.784,14.45,40.251,,2.45,FTB,06-07-2021 06:00,True
37.0,15.2,70.515,20.935,91.451,,3.444,FTB,06-07-2021 07:00,True
89.0,32.5,50.482,22.015,72.542,,6.035,FTB,06-07-2021 08:00,True
54.0,18.4,35.776,22.019,57.788,,7.311,FTB,06-07-2021 09:00,True
48.0,19.9,23.988,15.54,39.56,,12.384,FTB,06-07-2021 10:00,True
50.0,27.8,12.125,9.648,21.791,,16.74,FTB,06-07-2021 11:00,True
17.0,5.6,9.312,7.379,16.693,,18.115,FTB,06-07-2021 12:00,False
16.0,3.1,9.444,5.778,15.23,,16.386,FTB,06-07-2021 13:00,False
30.0,3.0,9.407,5.141,14.551,,17.072,FTB,06-07-2021 14:00,False
12.0,0.1,7.631,5.147,12.803,,18.589,FTB,06-07-2021 15:00,False
12.0,,8.963,8.014,17.001,,15.259,FTB,06-07-2021 16:00,False
14.0,,10.703,9.992,20.683,,11.474,FTB,06-07-2021 17:00,False
22.0,1.9,10.698,12.436,23.13,,8.047,FTB,06-07-2021 18:00,False
23.0,5.9,8.0,12.113,20.078,,7.143,FTB,06-07-2021 19:00,False
13.0,5.0,16.244,16.413,32.649,,2.891,FTB,06-07-2021 20:00,False
18.0,3.1,18.911,16.112,35.058,,2.714,FTB,06-07-2021 21:00,False
17.0,5.9,12.101,14.919,26.997,,3.318,FTB,06-07-2021 22:00,False
20.0,7.0,13.125,14.625,27.828,,2.667,FTB,06-07-2021 23:00,False
16.0,4.1,16.579,14.611,31.166,,2.619,FTB,06-07-2021 24:00,False
18.0,3.0,14.407,14.589,29.058,,2.793,FTB,07-07-2021 01:00,False
10.0,5.9,6.75,11.403,18.18,,3.281,FTB,07-07-2021 02:00,False
16.0,5.0,12.235,14.732,26.97,,2.18,FTB,07-07-2021 03:00,False
16.0,6.9,15.027,14.31,29.23,,2.248,FTB,07-07-2021 04:00,False
13.0,8.9,14.354,15.285,29.634,,2.793,FTB,07-07-2021 05:00,False
